exp_id,mol_id,smiles
exp_7,mol_2023_02_05_2203501_000,[H]C(=C1\C([H])([H])C1([H])[H])/C([H])=[N+](\[H])C([H])(C(=O)C([H])([H])[H])C([H])([H])[C@@]([H])(N([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2308402_000,[H]O[C@]([H])(C([H])([H])N(C1=C([H])N=C([H])C([H])([H])SC1([H])[H])[C@@]1([H])N(C([H])([H])[H])[C@]1([H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
exp_7,mol_2023_02_06_0003143_000,[H]O[C@]([H])(C(=O)C([H])(SC([H])([H])[H])C(=S)C([H])([H])C([H])([H])[H])[C@]1([H])C([H])([H])[C@]1([H])O/N=C(\[H])C([H])([H])[H]
exp_7,mol_2023_02_05_2354020_000,[H]OC(=O)C1=C([H])C([H])([H])C(NC2([H])OC([H])(C([H])([H])C([H])([H])[H])N(C([H])([H])[H])C([H])(N([H])C([H])([H])[H])C2([H])[H])=NC1([H])[H]
exp_7,mol_2023_02_06_0016293_000,[H]O[C@@]1([H])N([H])[C@@]1(N([H])C([H])([H])[H])[C@]([H])(N(C([H])([H])[H])C([H])([H])C([H])([H])[H])C([H])([H])C1([H])OC1([H])C([H])([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2243013_000,[H]O[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])[C@@]([H])(C(=O)C([H])([H])[H])C([H])([H])c1c([H])c([H])c([H])c([H])c1[H]
exp_7,mol_2023_02_05_2210302_000,[H]N[C@@]([H])(N([H])C([H])([H])NN([H])C([H])([H])C([H])([H])C([H])([H])C1([H])OO1)C([H])([H])SC1([H])OC([H])=C([H])C([H])=C1[H]
exp_7,mol_2023_02_06_0016212_000,[H]OC([H])([H])OC([H])(C([H])([H])[H])[C@](N([H])[H])(C([H])(N=C=O)C([H])([H])C(=O)OC([H])([H])[H])C1([H])C([H])([H])C1([H])[H]
exp_7,mol_2023_02_05_2235203_000,[H]O[C@@]1([H])C([H])([H])[C@]([H])(C([H])(NNC([H])([H])[H])C2=C([H])C([H])([H])C([H])=C2[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])[H]
exp_7,mol_2023_02_05_2339051_000,[H]C1=C(Br)C([N-]C(=O)OC(=O)[C@]2([H])C([H])([H])[C@@]3([H])C([H])([H])[N@@+]3(C(=O)N([H])[H])C2([H])[H])=C(C([H])([H])[H])C1([H])[H]
exp_7,mol_2023_02_05_2218572_000,[H]C1=NC([H])=C([N-]/C([H])=N\C([H])(Br)/C([H])=[N+](\[H])C([H])([H])N2C([H])([H])C([H])=C([H])C3([H])O[C@@]3([H])C2([H])[H])SC1([H])[H]
exp_7,mol_2023_02_05_2231093_000,[H]N([H])C([H])([H])[C@]([H])(OC([H])([H])NC([H])([H])NC(=O)C([H])([H])[H])[C@@]1([H])N(C([H])([H])[H])[C@]1([H])C([H])([H])N([H])[H]
exp_7,mol_2023_02_05_2208320_000,[H]OC([H])([H])[C@]1(C([H])([H])[H])N(Nc2nnc([H])c([H])c2[H])C([H])([H])/C([H])=C([H])\N=C(\[H])[C@]2([H])N([H])[C@]21[H]
exp_7,mol_2023_02_05_2233573_000,[H]O[C@@]([H])(OC([H])(C([H])([H])[H])C([H])([H])c1c([H])oc([H])c1N([H])[H])C(=O)/C([H])=C(/Cl)C([H])([H])/C([H])=C(/[H])C([H])([H])[H]
exp_7,mol_2023_02_05_2339560_000,[H]N=C(NOC([H])([H])C([H])([H])O[H])C([H])([H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])N([H])C([H])([H])C(=O)O
exp_7,mol_2023_02_05_2225200_000,[H]N(C([H])([H])N/N=C(/NC1=NNNOC1([H])[H])[C@@]([H])(N([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2159552_000,[H]C1=C([H])C2=C([H])N2C(O[C@@]2([H])N(C(=O)C([H])([H])[H])C([H])(NC([H])([H])C([H])([H])[H])N3C(=O)N3C([H])([H])C2([H])[H])=N1
exp_7,mol_2023_02_06_0019173_000,[H]OC([H])([H])N([H])C([H])([H])NC(C([H])([H])[H])(C([H])([H])[H])[C@@]1(C([H])([H])[H])OC1([H])NC([H])=C(C([H])([H])[H])C([H])([H])[H]
exp_7,mol_2023_02_05_2249593_000,[H]C(=C=C(C#N)/C([H])=C(/[H])C#N)NC([H])([H])[C@@]([H])(N1C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C(=O)C(=O)O
exp_7,mol_2023_02_05_2231381_000,[H]OC([H])(NC([H])([H])[N-]C([H])([H])[C@]([H])(N([H])[H])C([H])([H])[H])C([H])(OC([H])([H])[H])C([H])([H])C(=O)/[N+]([H])=C(/[H])[C@]([H])(F)Br
exp_7,mol_2023_02_06_0025370_000,[H]O[C@]([H])(N1C([H])([H])[C@]12NN(C(=O)N([H])C([H])([H])/C([H])=C1\OC([H])=C1[H])C([H])([H])O2)C([H])([H])OC([H])([H])[H]
exp_7,mol_2023_02_05_2221233_000,[H]OC([H])([H])N([H])C(=O)C([H])([H])C(=O)N(C1=C([H])C([H])=C([H])C([H])([H])O1)C([H])([H])C([H])([H])OC([H])([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2152240_000,[H]/C1=N\SC([H])([H])OC([H])([H])NNSC([H])([H])N[C@]2(C([H])([H])C([H])([H])[H])C([H])([H])[C@]2(C([H])([H])[H])C([H])([H])[C@@]1([H])N=O
exp_7,mol_2023_02_05_2159463_000,[H]O[C@@]1([H])O[C@@](O[H])(C(=O)C([H])([H])/C(=C(/Cl)N([H])[H])C([H])([H])C(=O)OC([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H]
exp_7,mol_2023_02_06_0011461_000,[H]NC(=O)O[C@@]1([H])C([H])([H])N(C([H])([H])NC([H])([H])C([H])([H])O[H])C([H])([H])C([H])(N([H])[H])C([H])(C([H])([H])N[H])C([H])([H])C1([H])[H]
exp_7,mol_2023_02_05_2248353_000,[H]OC([H])([H])OC([H])([H])C([H])([H])N([H])[C@]([H])(N/C([H])=C(\[H])C([H])([H])c1nc([H])c(Br)nc1[H])N([H])[C@]1(O[H])OC1([H])S
exp_7,mol_2023_02_05_2338073_000,[H]C1=C(C(=O)N([H])C(=S)C(=O)NN([H])C(=O)C([H])([H])C([H])([H])[H])C([H])([H])C([H])([C@]2([H])N([H])C2([H])[H])C([H])([H])C1=O
exp_7,mol_2023_02_06_0024591_000,[H]C1=NN([H])C([H])=C(N2C([H])([H])C2([H])/C([H])=[N+](/[H])C([H])(C([H])([H])[H])C([H])([H])[H])N1N([H])C([H])([H])C([H])([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2222473_000,[H]C(=S)C([H])(NC([H])([H])[H])OC([H])([H])N(C([H])([H])NC([H])([H])[H])C([H])([H])C(=O)N([H])C(=S)C([H])([H])OC([H])([H])N([H])[H]
exp_7,mol_2023_02_05_2301513_000,[H]C([H])=C([N-2])C([H])(C([H])([H])C([H])([H])OOC([H])([H])[H])C1([H])N([H])C([H])=C([H])[C@@]1([H])N1NC([H])([H])C([H])([H])C([H])([H])C([H])([H])N1[H]
exp_7,mol_2023_02_06_0006541_000,[H]C1=NOc2c([H])c(N3OC([H])([H])C3([H])[H])c([H])c([H])c2[C@@]1([H])N1C([H])([H])C1(C([H])([H])[H])C([H])([H])[H]
exp_7,mol_2023_02_05_2126510_000,[H]C([H])=[N+]([H])[C@@]([H])(OS(O)(O)C1([H])SC(=O)C1([H])C([H])([H])C([H])([H])[H])C([H])([H])N([H])[C@]1([H])[N-]NN([H])C(=[N+]([H])[H])[N-]1
exp_7,mol_2023_02_05_2303222_000,[H]C(=O)C1([H])N(C([H])([H])C([H])([H])C(=O)C([H])([H])[H])C(=O)[C@]2([H])[C@@]([H])(N([H])C([H])([H])[H])[C@]12/N=C1\C([H])([H])C([H])=C([H])C1([H])[H]
exp_7,mol_2023_02_05_2138503_000,[H]N1C(=O)[C@]([H])(C#N)C2([H])C([H])(C([H])([H])C([H])([H])N3SC([H])(C([H])([H])[H])C3=O)S[C@]3([H])C([H])([H])[C@]3([H])C2([H])C1([H])[H]
exp_7,mol_2023_02_05_2248191_000,[H]C1=C([H])[C@]23C([H])([H])[C@]([H])(OC1([H])C([H])([H])[H])C([H])(Nc1c([H])c([H])c([H])c(Br)c1[H])C([H])([H])[C@]2([H])C3([H])[H]
exp_7,mol_2023_02_05_2136392_000,[H]N([H])C(=S)N1C(=O)N([H])C(OC([H])([H])[H])=NC1([H])N1C([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])O)C1([H])[H]
exp_7,mol_2023_02_05_2339160_000,[H]OC(=O)N([H])[C@@]1([H])C([H])([H])C([H])([H])C([H])(OC([H])([H])N(C([H])([H])[H])[C@@](C([H])([H])[H])(C([H])([H])F)C([H])([H])C([H])([H])[H])C1([H])[H]
exp_7,mol_2023_02_06_0015320_000,[H]c1nc([H])c([H])c(C([H])([H])C(=O)[N@+]2(C(=O)C([H])([H])C([H])([H])C3=NC([H])([H])N([H])C([H])([H])N3)N([H])[C@@]2([H])[N+](=O)[O-])n1
exp_7,mol_2023_02_05_2233240_000,[H]C([H])=C=C(C#N)C([H])(Cl)C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])[N@@+]1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2342183_000,[H]N([N-]C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[C@@]1(O)N([H])N1C([H])([H])C([H])([H])/C(=[N+](\[H])C([H])([H])[H])C([H])([H])[H]
exp_7,mol_2023_02_05_2249011_000,[H]NC1([H])O[C@]12N(C1([H])C([H])=C([H])C([H])([H])NC1([H])[H])[C@@]1(O)[C@@]([H])(N([H])C2([H])[H])[C@@]([H])(O[H])[C@]1([H])C([H])([H])C#N
exp_7,mol_2023_02_05_2225343_000,[H]OC([H])(C(=O)C([H])=O)N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])N([H])N([H])C([H])([H])c1nsc(Cl)c1[H]
exp_7,mol_2023_02_05_2337001_000,[H]N1C([H])([H])C([H])([H])C([H])([H])N([H])[C@]2(C([H])([H])C1([H])OC([H])([H])C([H])([H])[H])C([H])([H])[N@+]2([H])C([H])([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2128223_000,[H]Oc1c([H])c([H])nc([H])c1N([H])N([H])/C(C([N-]C(=O)OC(=O)C([H])([H])[H])=[N+]([H])[H])=C1\N([H])C1([H])[H]
exp_7,mol_2023_02_05_2303371_000,[H]O/C([H])=C(\C([H])([H])C([H])([H])[H])C([H])(O[H])C([H])(ONNC1=NC([H])([H])C([H])([H])S1)C([H])([H])C([H])([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2302190_000,[H]N([H])OC(=O)C([H])([H])OC([H])([H])N(N([H])[H])[C@](O)(Cl)C([H])([H])N([H])C(=O)N(O)C(=O)C(=O)C([H])([H])[H]
exp_7,mol_2023_02_06_0022422_000,[H]OC([H])([H])[C@@]1(Cl)N([H])NNN([H])/C(=N/c2sc([H])c([H])c2C(=O)O)C([H])([H])NC([H])([N+]([H])([H])C(=O)[O-])N1[H]
exp_7,mol_2023_02_06_0026221_000,[H]O[C@@]1([H])C([H])([H])[C@]([H])(ON([H])[H])C([H])([H])C([H])([H])[C@@]1(C([H])([H])[H])C([H])([H])Oc1sc([H])c([H])c1[H]
exp_7,mol_2023_02_05_2238503_000,[H]NC([H])([H])C([H])(SC([H])([H])[H])C([H])([H])C([H])([H])N1NNC([H])(C([H])([H])[H])N([H])C([H])([H])C([H])([H])C([H])([H])NC1=S
exp_7,mol_2023_02_05_2132262_000,[H]NN/C(=C(/[H])C([H])([H])[H])C1([H])N([C@]([H])(C([H])([H])O[H])C([H])([H])C([H])(Cl)C(=O)/N=C(\[H])C(=O)N([H])C(=O)O)C1([H])[H]
exp_7,mol_2023_02_05_2320270_000,[H]C1=C([H])[C@]2(C([H])([H])N([H])N3C([H])([H])C([H])(C(=O)C([H])([H])[H])C3([H])[H])C([H])([H])C2([H])C(S(O)(O)O)=C1[H]
exp_7,mol_2023_02_05_2159470_000,[H]C1=C(C([H])([H])C(=S)N/C(=C2\C([H])([H])C2([H])[H])C([H])([H])[H])[C@]([H])(NC([H])([H])SNNC(=O)N([H])C2([H])OO2)N([H])C1([H])[H]
exp_7,mol_2023_02_05_2241221_000,[H]C1=C2OC([H])([H])[C@@]3([H])N1[C@]3([H])C(=O)C(=O)C1([H])NN(C(=O)C(Cl)=C1[H])C([H])(C([H])([H])F)N/N=C(/Br)C2([H])[H]
exp_7,mol_2023_02_05_2332323_000,[H]OC([H])([H])S/C(Cl)=C(\[H])C1([H])C(=O)C1([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)O
exp_7,mol_2023_02_06_0019312_000,[H]N(NC1=NC([H])([H])C([H])([H])C([H])([H])O1)C(=O)C([H])([H])N([H])O[C@@]1([H])C(=O)[C@]([H])(C([H])([H])[H])C([H])([H])C1([H])[H]
exp_7,mol_2023_02_05_2354082_000,[H]OC(=C=C(NNC([H])(Cl)C([H])([H])N[C@]1([H])C([H])([H])[C@]1([H])C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H]
exp_7,mol_2023_02_05_2208083_000,[H]N1C(=O)ON=C2C(=O)N(C([H])([H])N([H])C([H])([H])C([H])([H])[H])C([H])([H])/N=C(\NC([H])([H])C([H])([H])C([H])([H])[H])OC21[H]
exp_7,mol_2023_02_06_0018353_000,[H]OC(=O)C([H])(OC([H])([H])OC([H])([H])[H])[C@]([H])(O[H])C(=O)C([H])([H])C(=O)NC1([H])N=C(O[H])C([H])=NC1([H])[H]
exp_7,mol_2023_02_05_2126173_000,[H]c1c(C([H])([H])[H])nnc(C2([H])OC([H])([H])SC3([H])S[C@@]4([H])C([H])([H])[N@@+]5([H])[N-]C(=[N+]([H])[H])N(N32)[C@]4([H])C5([H])[H])c1[H]
exp_7,mol_2023_02_05_2341521_000,[H]OC([H])([H])C([H])([H])[N-]C(=S)C(=C=C([H])C([H])([H])[H])/C([H])=[N+](\[H])C(=O)C([H])([H])[C@](C([H])([H])[H])(C([H])([H])O)[C@@]1([H])OC1([H])[H]
exp_7,mol_2023_02_05_2213402_000,[H]/C(=[N+](\[H])C(=O)[C@@]1([H])N([H])[C@@]1([O-])/C([H])=[N+](\[H])C([H])([H])C([H])([H])[H])C([H])([H])[C@@]1(C([H])([H])[H])C([H])([H])[C@@]1([H])N([H])[H]
exp_7,mol_2023_02_05_2240401_000,[H]OC([H])([H])[C@]1(N([H])C([H])([H])[H])C([H])([H])[C@@]1([H])C([H])([H])N1C(=O)C([H])([H])C([H])(C(=O)OC([H])([H])C([H])([H])[H])N1[H]
exp_7,mol_2023_02_06_0020140_000,[H]/C(=C(/[H])C([H])([H])C([H])([H])C1([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])N([H])[H])C([H])([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2221180_000,[H]NC([H])(O[H])C([H])([H])C([H])(N1C(=O)[C@@]1([H])C([H])([H])C([H])([H])C([H])(O[H])C([H])([H])[H])[C@]([H])(N([H])C([H])([H])[H])C([H])([H])[H]
exp_7,mol_2023_02_06_0012072_000,[H]OC([H])([H])C([H])(N1C([H])([H])C([H])([H])C(=O)[C@@]([H])(C([H])([H])[H])[C@]([H])(N([H])[H])C1([H])[H])C([H])([H])OOC([H])([H])[H]
exp_7,mol_2023_02_05_2252301_000,[H]OC([H])([H])C(=O)C([H])([H])C([H])([H])C([H])(C(=O)OC([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])O[H]
exp_7,mol_2023_02_05_2333143_000,[H]N/C(SC([H])([H])N([C@@]([H])(C#N)N([H])[H])[C@]1([H])C(=O)C([H])([H])C(=O)N([H])C([H])([H])C1([H])[H])=C(\S)C([H])([H])C#N
exp_7,mol_2023_02_05_2228010_000,[H]C1=C([H])C([H])([H])OC2=C1S[C@]([H])(N([H])C([H])([H])C([H])([H])[H])N([H])[N-]N([N@@+]1([H])C(=O)[C@]1([H])C([H])([H])[H])C2=O
exp_7,mol_2023_02_05_2234450_000,[H]N([H])C([H])([H])[C@@]([H])(OC#N)C([H])(SC1=C(N2C(=O)C2([H])[H])OC([H])([H])C1([H])[H])C([H])([H])NC([H])([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2314243_000,[H]N(C(=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])ON1C([H])([H])C([H])(C#N)C([H])([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2322463_000,[H]O[C@@]1(C([H])([H])[H])C([H])(C(=O)SC([H])([H])C([H])([H])[H])C1([H])[C@]1([H])N(C(=O)c2nc([H])c(N([H])[H])nc2[H])C1([H])[H]
exp_7,mol_2023_02_05_2316303_000,[H]NC1=C([H])NN(C([H])([H])C(=O)N([H])C([H])([H])C2([H])N[C@@]([H])(O[H])C([H])([H])C([H])([H])[C@]3([H])N2C3([H])[H])C1([H])[H]
exp_7,mol_2023_02_05_2254552_000,[H]c1nc(SC(=O)N(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])[H])c([H])c([H])c1[H]
exp_7,mol_2023_02_05_2159043_000,[H]NN([H])/C(=N\C([H])([H])C([H])(C(=O)NN=N)[C@@]1([H])ONC(=O)N([H])C([H])([H])N([H])C([H])([H])C([H])([H])N1[H])O[H]
exp_7,mol_2023_02_05_2250130_000,[H]N1C([H])([H])C(=S)C([H])([H])N/N=C(/NC(=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])N([H])[C@@]2([H])C([H])([H])C2([H])C1([H])[H]
exp_7,mol_2023_02_05_2136443_000,[H]OC(=O)OC([H])([H])N([H])C([H])([H])[C@@]1(OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])OC1([H])C([H])([H])O/C([H])=C(/[H])C([H])([H])[H]
exp_7,mol_2023_02_05_2223190_000,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])C1([H])OOC(=O)[C@]([H])(C([H])([H])C([H])([H])[H])C1([H])[H]
exp_7,mol_2023_02_05_2354103_000,[H]C1=C([H])C([H])(O[C@@]2([H])C([H])([H])N(C([H])([H])C([H])([H])N3C([H])([H])C3([H])[H])C([H])([H])C([H])([H])C2([H])[H])ON=N1
exp_7,mol_2023_02_05_2257403_000,[H]C(=O)C(=S)N1C([H])([H])C1([H])O[C@]1(N([H])C([H])([H])c2nc([H])c([H])nc2[H])C(=O)N1C([H])([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2322252_000,[H]C([H])=C=C(C(=O)N([H])C1=C2C([H])=C([H])N2C(N([H])C(=O)O)=C([H])C1([H])[H])C1([H])C([H])([H])SC1([H])OC([H])([H])[H]
exp_7,mol_2023_02_05_2354523_000,[H]C(=O)C1([H])C([H])=C([H])C([H])([H])[C@@]12C([H])([H])[C@@]2([H])N([H])C1([H])ON1C([H])(C(=O)C([H])([H])NC(=O)C([H])([H])[H])N([H])[H]
exp_7,mol_2023_02_05_2346442_000,[H][N-]C([H])(/C(=[N+](/[H])C([H])([H])C([H])([H])[C@]1([H])OC1([H])[H])C([H])([H])C1=C(N([H])NNC([H])([H])C([H])([H])[H])N1)C([H])([H])[H]
exp_7,mol_2023_02_05_2313003_000,[H]OC([H])(NC([H])([H])[H])C1([H])SC([H])(C([H])([H])[H])S/C([H])=N\OC([H])([H])C([H])([H])C([H])([H])[C@@]([H])(C([H])([H])[H])OC1=O
exp_7,mol_2023_02_05_2311502_000,[H]OC([H])([C@]([H])(O[H])[C@@]1(C([H])([H])OC([H])([H])C([H])([H])[H])N2C([H])=C(C(=O)[O-])C([H])=NC21[H])[N+]1([H])C([H])([H])C1([H])[H]
exp_7,mol_2023_02_05_2140532_000,[H]O[C@]([H])(N([C@]1([H])OC([H])([H])C([H])([H])N1C1=[N+]([H])C(=C([H])[H])C(=O)N[N-]1)[C@]([H])(O[H])C([H])([H])[H])C([H])([H])[H]
exp_7,mol_2023_02_05_2140111_000,[H]C([H])=C([H])C(=O)NC1([H])SC([H])(C([H])(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])[H])[C@]1([H])N([H])C1([H])C([H])([H])C1([H])[H]
exp_7,mol_2023_02_05_2240133_000,[H]C1=C(C2=NO2)C(N([H])C([H])([H])[C@@]2([H])SC([H])([H])C([H])=C2N2C([H])([H])[C@]2([H])C([H])([H])[H])=C([H])C([H])([H])O1
exp_7,mol_2023_02_05_2340133_000,[H]N([H])C([H])([H])C1([H])NC1([H])C(=O)N([H])[C@@]([H])(N(C(=S)C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])[H])C([H])([H])[H]
exp_7,mol_2023_02_05_2205122_000,[H]OC([H])([H])C([H])([H])[C@@]1(C([H])([H])C([H])([H])[H])C(=O)C([H])([H])[C@@]([H])(C([H])=C=C([H])C([H])=S)[C@@]([H])(Cl)N([H])C1([H])[H]
exp_7,mol_2023_02_05_2348353_000,[H]N(C([H])([H])[H])C([H])([H])C([H])([H])[C@]1([H])C(=C=C2SC(OC([H])([H])[H])=NC2([H])[H])OC(=O)C(=O)C([H])([H])C1([H])[H]
exp_7,mol_2023_02_05_2245242_000,[H]C1=C([H])C([H])([H])C([H])=C1/C([H])=[N+](\[H])[C@]1([H])N(C([H])([H])[H])C(=O)OC([H])(C2=C([H])C([H])=C([H])C2([H])[H])C1([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2206300_000,[H]Oc1c(N([H])C([H])([H])C([H])([H])/C([H])=C(/[H])C([H])([H])O[H])nc(C([H])([H])C([H])([H])C(=O)C([H])([H])[H])c([H])c1[H]
exp_7,mol_2023_02_05_2215063_000,[H]C([H])([H])C([H])([H])O[N-]C([H])([H])[C@]1([H])C([H])([H])[N@+]1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@]1([H])OC1([H])[H]
exp_7,mol_2023_02_05_2343342_000,[H]C1=C(C(=O)C([H])(C([H])([H])NN[N-2])C([H])(C([H])([H])[H])C([H])([H])[C@]([H])(C([H])([H])[H])C([H])([H])N([H])[H])C(=O)OC1([H])[H]
exp_7,mol_2023_02_06_0015473_000,[H]c1c([H])c([H])c(N2N[C@@]2([H])C([H])([H])[H])c(N(C2(OOC(=O)C([H])([H])[H])OO2)C([H])([H])C([H])([H])[H])c1[H]
exp_7,mol_2023_02_06_0005270_000,[H]O/C1=C(\[H])C2([H])N3N=C(NC([H])([H])[C@@]4([H])N1C4([H])[H])C([H])([H])C(=O)C([H])(NC([H])([H])/C([H])=C(/[H])C([H])([H])C([H])([H])[H])C32[H]
exp_7,mol_2023_02_05_2205100_000,[H]N(C([H])([H])[H])C([H])([H])[C@]1([H])N(C([H])([H])[H])C1([H])C([H])([H])NN(NC([H])([H])[H])C(=O)C(=O)C(=O)C([H])([H])[H]
exp_7,mol_2023_02_05_2324322_000,[H]OOC([H])([H])N(C([H])([H])[H])C([H])([H])C([H])(NN=N)C([H])([H])C([H])([H])N(C1=C(Cl)C(Cl)=C(C([H])([H])N([H])O)C([H])([H])O1)C([H])([H])[H]
exp_7,mol_2023_02_05_2347113_000,[H]C1=C([H])C([H])(Br)C2([H])N(N2C([H])(C(=O)C(=O)C([H])([H])C([H])([H])[H])[C@@]2([H])C([H])([H])N([H])C([H])([H])C2([H])[H])C1([H])[H]
exp_7,mol_2023_02_06_0004491_000,[H]N=C([H])/N=N/C1=C=C(C([H])([H])[H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])NC([H])([H])C([H])([H])C([H])([H])C([H])(C(=O)O)C1([H])[H]
exp_7,mol_2023_02_05_2140170_000,[H]O[C@]([H])(N([H])C([H])([H])C(=O)[N-]C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])/C([H])=[N+](\[H])C([H])([H])[H]
exp_7,mol_2023_02_05_2205551_000,[H]OC([H])([H])C([H])([H])S/C(=N\C([H])([H])[C@@]([H])(C([H])([H])[H])[C@]1([H])C(=O)N1[H])C(=O)O[C@]([H])(C([H])=O)C([H])([H])[H]
exp_7,mol_2023_02_05_2145451_000,[H]C1=C([H])C([H])(Br)C([H])=C1/N=C(/C([H])([H])[H])C1([H])C(=O)N(C([H])([H])[H])C([H])([H])C([H])([H])[N@@+]2([H])C([H])([H])[C@@]12[H]
exp_7,mol_2023_02_06_0005462_000,[H]OC([H])(N([H])C([H])([H])[C@]([H])(N([H])[H])N(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])[S@@+]1C(=O)C([H])([H])N=C1[H]
exp_7,mol_2023_02_06_0031561_000,[H]C1=C([H])C([H])=C([H])NC(C([H])([H])C([H])([H])C([H])([H])N([H])C([H])([H])[C@]2([H])OC([H])([H])C([H])([H])C2([H])[H])=N1
exp_7,mol_2023_02_05_2228420_000,[H]OC(=O)OC1([H])N(C(=O)[N-]C([H])([H])C([H])(C(=O)C(=O)C([H])([H])/[N+]([H])=C(/[H])C([H])([H])[H])/C([H])=[N+](/[H])C([H])([H])[H])C1([H])[H]
exp_7,mol_2023_02_05_2154471_000,[H]N(OC([H])([H])[H])C([H])([H])NC([H])([H])N1C(=O)C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])N(S)C(=S)N(C([H])([H])[H])C1([H])[H]
exp_7,mol_2023_02_05_2217560_000,[H]OC([H])([H])C([H])([H])C([H])([H])[C@@]1([H])ON1C([H])(C([H])([H])[H])C([H])(N([H])[H])C([H])([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2331520_000,[H]OC([H])([H])C([H])([H])C([H])([H])[C@]1([H])C([H])([H])OC([H])(NNNN(N([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])[C@@]1([H])O[H]
exp_7,mol_2023_02_05_2318112_000,[H]O[C@]1([H])[C@@](N([H])[H])(C([H])([H])C(=O)/N=C(C(\[H])=C(\[H])C([H])([H])C([H])([H])Cl)/C([H])([H])[N-]C([H])([H])NC([H])=O)[N@@+]1([H])C([H])([H])[H]
exp_7,mol_2023_02_05_2243271_000,[H]O[C@]([H])(C([H])([H])[H])C([H])([H])N([H])NC([H])([H])N([H])C(=O)N([H])C([H])([H])N1C(=O)[C@]12N=C([H])C([H])([H])S2
exp_7,mol_2023_02_05_2138462_000,[H]/C1=C(\C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])NC(=S)NNC([H])([H])C([H])([H])N/N=C(/C([H])([H])ON([H])[H])OC1([H])[H]
exp_7,mol_2023_02_05_2313211_000,[H]O[C@]1([H])C([H])([H])/N=C(/N=C2\C([H])([H])OC([H])([H])C2([H])[H])C2=C([N-2])C([H])([H])C([H])=C2C([H])([H])C([H])([H])C1([H])[H]
exp_7,mol_2023_02_05_2240080_000,[H]N1C(=O)C([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])([H])N(C([H])([H])SC([H])(C([H])([H])[H])C([H])([H])[H])C(=O)OC1([H])[H]
exp_7,mol_2023_02_05_2229453_000,[H]C1=NS/C(=N\OC([H])(NC([H])([H])C([H])([H])[C@]2(C([H])([H])[H])N(C([H])([H])C([H])([H])[H])C2([H])[H])C([H])([H])[H])C1([H])[H]
